symbol,interval,current_price,lower_band,upper_band,signal,potential_return,total_return,sharpe_ratio,max_drawdown,degree,kstd,lookback,use_lookback,data_points,total_available,analysis_date
JUPUSDT,1d,0.5537,0.4050132016088065,0.574999243935748,HOLD,7.871687666169123,43.3363374985517,5.568054407460891,-5.8336548526724545,1,1.5,100,True,100,562,2025-08-14T08:56:04.950312
GRTUSDT,1d,0.1009,0.07556969539337094,0.1077720966858369,HOLD,8.575555798747631,36.49449267723723,5.627472746733148,-3.5669492311221074,1,1.5,100,True,100,720,2025-08-14T08:56:06.186871
POLUSDT,1d,0.2566,0.17809847199244544,0.24721443625837958,SELL,28.139738544042352,36.366489206979935,3.6101439046426274,-18.629584844820634,1,1.5,100,True,100,336,2025-08-14T08:56:06.850803
FTMUSDT,1d,0.6994,0.7469998843196621,1.04013,BUY,50.000000000000014,-4.99974466472829,-2.095779438809322,-5.289832988767973,1,1.5,100,True,100,507,2025-08-14T08:56:07.812463
AVAXUSDT,1d,25.55,18.188609233362985,25.43690482604296,HOLD,3.9853847847394284,36.89373696701441,4.282675365649389,-12.844551282051297,1,1.5,100,True,100,720,2025-08-14T08:56:08.500871
C98USDT,1d,0.0585,0.036993300138254324,0.058417192270986594,HOLD,3.7605546553936025,32.816791807195656,3.0165841677731553,-19.332220367278786,1,1.5,100,True,100,720,2025-08-14T08:56:09.183912
FLOKIUSDT,1d,0.00011928,8.565690950000825e-05,0.00013675301551649335,HOLD,17.906793623683743,89.81155570408161,6.067962719559118,-1.068830589038594,1,1.5,100,True,100,720,2025-08-14T08:56:25.835565
LITUSDT,1d,0.743,0.621828993188114,1.078905072818487,HOLD,15.259063343129734,126.30733884507825,4.3338848577599265,-20.760398182211613,1,1.5,100,True,100,535,2025-08-14T08:56:26.500219
CELRUSDT,1d,0.00856,0.005728459412825344,0.008515987517867717,HOLD,2.9744560806253575,30.925715982171354,5.0214468813928566,-3.2542011202987386,1,1.5,100,True,100,720,2025-08-14T08:56:27.180219
DASHUSDT,1d,23.83,18.872546523994316,23.546419878645935,HOLD,0.7980303024226535,23.1327991719416,5.560006932219153,-1.6701070385577,1,1.5,100,True,100,720,2025-08-14T08:56:27.858014
MKRUSDT,1d,1957.8,1916.1812857219015,2228.4096792946007,HOLD,4.3917131163605685,35.48076897723709,3.854907883587225,-12.558089268345396,1,1.5,100,True,100,720,2025-08-14T08:56:28.534873
BANDUSDT,1d,0.76,0.5055825369476902,0.7518962353295374,HOLD,1.2245874164697639,29.750040431238546,3.4354609451231877,-15.78947368421052,1,1.5,100,True,100,720,2025-08-14T08:56:29.250340
EGLDUSDT,1d,16.56,11.715266230613489,16.73774617862742,HOLD,3.8966243241925658,29.936747318759636,5.254795710121952,-2.8557717101681757,1,1.5,100,True,100,720,2025-08-14T08:56:29.928781
ARBUSDT,1d,0.5489,0.33605030622342824,0.4781302621267405,SELL,30.071103249661174,53.370390210415785,5.650585853555558,-5.765632687423617,1,1.5,100,True,100,720,2025-08-14T08:56:30.618027
ENSUSDT,1d,29.21,21.9287168252603,30.53612825724795,HOLD,4.625944827136124,59.37429290390146,6.342254964675773,-1.667722187038223,1,1.5,100,True,100,720,2025-08-14T08:56:31.957148
ACHUSDT,1d,0.02329,0.01595102390645085,0.02361026071401121,HOLD,3.06556973114723,0.0,0.0,0.0,1,1.5,100,True,100,720,2025-08-14T08:56:32.638091
OPUSDT,1d,0.838,0.5306749229380339,0.7897276249167511,SELL,34.25731876387092,49.90612091625985,4.4783456838700415,-15.445696721311464,1,1.5,100,True,100,720,2025-08-14T08:56:33.594065
BONDUSDT,1d,2.152,1.4372574039646153,2.49286033200898,HOLD,16.68073020494984,14.663225604317297,1.2584948732647645,-13.210211841390562,1,1.5,100,True,100,332,2025-08-14T08:56:34.242194
AEVOUSDT,1d,0.1082,0.06728630835607928,0.1146490441191682,HOLD,10.45187294717552,29.232035928143763,2.4885095464188858,-23.913405495420502,1,1.5,100,True,100,520,2025-08-14T08:56:35.194471
FLOWUSDT,1d,0.414,0.31234768266561475,0.41800726782943476,HOLD,5.450874830836223,31.702526319909197,5.521858625726103,-1.789558138624725,1,1.5,100,True,100,720,2025-08-14T08:56:35.886923
BICOUSDT,1d,0.1195,0.07847071364812522,0.11822023288652828,HOLD,0.8532954159087675,31.35919879413094,3.720467875560234,-14.073562424451724,1,1.5,100,True,100,720,2025-08-14T08:56:36.578142
PERPUSDT,1d,0.2997,0.20517754207893873,0.3009980480200713,HOLD,2.7507503311501735,34.71723097345802,4.2015009312182245,-12.698195735374506,1,1.5,100,True,100,720,2025-08-14T08:56:37.562943
RAYUSDT,1d,4.014,1.9778854967625024,3.3224825164388183,SELL,43.97877140535596,67.38397763311734,5.054269885539762,-17.678200037814317,1,1.5,100,True,100,720,2025-08-14T08:56:38.244436
ATOMUSDT,1d,4.833,3.8418024137275246,4.895681698483694,HOLD,3.9820249454928422,26.223067882925744,5.358865685075586,-1.722193400519001,1,1.5,100,True,100,720,2025-08-14T08:56:39.215544
ETCUSDT,1d,23.89,17.991926684159463,23.8591796524742,HOLD,1.7796248292560362,0.0,0.0,0.0,1,1.5,100,True,100,720,2025-08-14T08:56:40.180466
GMTUSDT,1d,0.048,0.03672553415211462,0.05089433053435402,HOLD,7.281472458587728,23.188078388677248,4.089642288695339,-4.6906187624750295,1,1.5,100,True,100,720,2025-08-14T08:56:40.868364
VETUSDT,1d,0.02651,0.01877769843601574,0.02650393304913278,HOLD,3.0800134144865683,32.605693494354135,5.399783927707801,-3.2017175394380537,1,1.5,100,True,100,720,2025-08-14T08:56:41.832594
WOOUSDT,1d,0.084,0.0600752661865981,0.0855265536153821,HOLD,5.069476185973093,34.00288412616699,2.237529067087132,-33.98454272219838,1,1.5,100,True,100,720,2025-08-14T08:56:42.515911
XMRUSDT,1d,118.7,126.6783838858843,158.5370289087285,BUY,32.800325773771576,-4.0791923735619795,-1.8670697727231955,-5.503458121827398,1,1.5,100,True,100,179,2025-08-14T08:56:43.813991
RUNEUSDT,1d,1.465,1.0887930236923111,1.5840450489149482,HOLD,9.713606380035204,54.85286249331196,4.070656951342994,-7.038885423164887,1,1.5,100,True,100,720,2025-08-14T08:56:44.779381
